"Sheridan| NE",2,22,1,19,195,45,6,3480,873,74,550,150,6175,1581,25.6,1371,237,283,298,275,130,33032,99,40,800,5256,191
"Sherman| NE",0,1,1,0,53,16,2,1670,559,58,170,68,3297,806,24.4,766,90,145,183,163,51,31529,36,1,418,2816,75
"Sioux| NE",0,0,0,0,5,2,0,701,432,0,32,0,1470,359,24.4,320,66,66,61,52,33,34433,26,13,227,1244,48
"Stanton| NE",0,1,0,1,65,10,2,2571,718,83,179,65,6424,1912,29.8,1857,297,340,388,167,48,41729,130,32,426,5873,96
"Thayer| NE",0,3,0,3,67,19,3,3996,727,0,464,235,6033,1452,24.1,1201,171,250,283,281,79,36129,120,46,625,5227,131
"Thomas| NE",0,0,0,0,0,0,0,470,118,0,65,0,731,172,23.5,161,21,36,39,49,9,36301,21,4,104,625,29
"Thurston| NE",0,3,0,3,2,1,1,3386,478,96,246,105,7157,2635,36.8,2120,377,366,447,304,117,33952,110,17,1808,5244,329
"Valley| NE",0,1,0,1,29,10,0,2747,544,100,407,108,4644,1147,24.7,1079,140,200,231,281,61,33591,45,18,584,3977,132
"Washington| NE",0,15,0,13,313,71,15,10251,803,400,1390,452,18790,5079,27,6141,1139,937,1013,382,120,55690,764,384,1084,17132,214
"Wayne| NE",2,7,0,3,111,18,5,6124,753,196,993,478,9805,2075,21.2,4293,1637,465,432,338,103,38131,160,98,1257,7429,164
"Webster| NE",0,3,0,3,66,16,1,2163,516,82,298,82,4053,950,23.4,915,115,141,198,208,73,38010,52,19,441,3498,86
"Wheeler| NE",0,0,0,0,18,7,1,635,367,0,38,0,882,257,29.1,197,35,35,33,53,20,36449,10,9,183,694,39
"York| NE",1,3,0,2,362,27,8,10697,851,1050,1956,570,14572,3678,25.2,4212,864,740,775,417,173,41156,330,97,1170,12675,237
NEVADA,4543,10474,129,4942,74823,17526,13172,1267999,5501,61774,202220,121955,2018211,516546,25.6,1019158,130006,148726,157885,53981,17526,55463,65609,31068,205685,1757263,37877
"Churchill| NV",6,79,1,43,585,88,32,14608,696,0,2219,1640,24008,6932,28.9,8026,1334,1603,1619,698,200,49182,742,235,2041,21494,407
"Clark| NV",3992,8129,109,3431,54033,12802,11637,863502,361,43571,141540,85702,1393370,356150,25.6,762131,92853,109268,114087,36317,11586,55875,44614,21118,145855,1209220,26886
"Douglas| NV",8,70,1,61,801,172,61,29344,276,411,3146,3331,41429,9924,24,12319,1437,1701,2257,958,376,62045,1803,836,2976,37936,698
"Elko| NV",19,188,0,143,1282,291,84,24245,781,892,3537,1101,45236,14663,32.4,17504,2642,3111,3443,1047,447,51847,1612,720,3947,40499,813
"Esmeralda| NV",0,1,0,1,5,3,1,433,63,0,50,0,972,199,20.5,169,36,47,46,73,10,40400,22,7,146,809,19
"Eureka| NV",0,10,0,9,19,12,0,4496,162,15,109,0,1627,452,27.8,580,50,66,121,86,19,47603,54,22,206,1432,39
"Humboldt| NV",5,53,1,43,317,87,28,9754,591,655,1686,368,15903,4981,31.3,5615,812,994,1153,356,178,52824,643,202,1539,14307,321
"Lander| NV",2,36,0,33,85,36,10,2837,179,88,479,0,5694,1828,32.1,1896,253,323,391,200,64,46618,231,58,720,5042,135
"Lincoln| NV",0,4,0,4,48,23,1,1963,152,64,324,94,4172,1255,30.1,1544,137,178,200,274,42,40276,90,32,626,3168,118
"Lyon| NV",4,97,3,85,747,200,39,14377,718,459,2431,965,34841,9437,27.1,15737,1469,1732,2168,1038,394,46078,916,264,3513,30234,683
"Mineral| NV",3,10,0,6,126,35,3,2488,46,22,307,106,5007,1216,24.3,1219,197,220,248,302,95,38186,91,45,761,4242,153
"Nye| NV",6,107,1,100,894,383,29,13897,292,461,1820,1207,32912,7785,23.7,10732,1143,1335,1750,1410,522,45188,954,371,3454,28681,663
"Pershing| NV",3,30,0,21,127,37,12,2628,309,61,373,0,6654,1706,25.6,2529,418,518,617,206,51,45244,150,35,599,4666,142
"Storey| NV",0,41,0,41,51,20,3,1254,0,0,243,0,3393,669,19.7,909,93,108,183,109,5,52444,192,40,195,3179,25
"Washoe| NV",471,1401,12,746,13934,2874,1128,238759,667,13736,36755,22698,341415,84904,24.9,156555,23677,23706,25382,8965,2887,57451,11551,6234,33318,301094,5629
"White Pine| NV",1,11,1,8,209,41,5,4057,187,99,724,174,9027,2172,24.1,3400,509,606,664,402,151,46602,216,61,866,7027,221
"Carson City city| NV",23,207,0,167,1560,422,99,39357,21,804,6477,4246,52551,12273,23.4,18293,2946,3210,3556,1540,499,50863,1728,788,4923,44233,925
NEW HAMPSHIRE,238,1129,14,537,16151,2843,1179,784839,4923,26059,150860,57023,1240446,310311,25,446764,68766,71355,88706,28808,8532,60079,50886,25001,78530,1120792,13948
"Belknap| NH",4,42,0,22,851,171,59,36030,260,1095,8647,2491,56584,13352,23.6,17859,2539,2819,3558,1328,454,54293,1957,783,3350,51681,704
"Carroll| NH",4,58,0,45,859,235,42,28501,248,631,7260,1945,43910,9920,22.6,12401,1454,1927,2540,1306,463,47465,1248,565,3411,39684,684
"Cheshire| NH",11,103,0,64,1184,270,51,44722,581,1370,8588,3366,73984,17197,23.2,27760,5540,3730,4482,2086,453,50712,2379,899,5550,64242,823
"Coos| NH",7,38,3,14,436,106,18,19315,269,779,3502,880,33143,7551,22.8,9532,1366,1624,1984,1567,562,42320,672,265,3231,29139,628
"Grafton| NH",7,94,1,57,1647,174,52,65620,538,1684,11725,2903,81797,17864,21.8,32313,7175,4670,5022,2486,627,51172,2524,1013,6462,68912,1033
"Hillsborough| NH",157,321,4,94,4791,781,477,246865,710,8270,43533,20835,382409,100546,26.3,141121,20064,24588,29856,8074,2315,65302,16699,9172,23358,349544,4303
"Merrimack| NH",1,31,1,18,419,117,38,90074,846,2310,14684,7220,136648,34010,24.9,49057,7220,7450,9452,3126,946,57448,5989,2474,7721,122109,1467
"Rockingham| NH",36,258,5,135,3683,607,316,173936,677,7590,39278,12758,278733,73574,26.4,93876,11403,15125,21189,4644,1318,69149,13864,7558,12347,262519,2320
"Strafford| NH",10,133,0,56,1655,272,89,59423,385,1916,10288,3529,112686,26636,23.6,49525,10256,7250,8000,2898,957,51759,4261,1756,9733,96513,1401
"Sullivan| NH",1,51,0,32,626,110,37,20353,409,414,3355,1096,40552,9661,23.8,13320,1749,2172,2623,1293,437,49153,1293,516,3367,36449,585
NEW JERSEY,13553,32297,289,17099,233637,43924,34151,4755379,18594,302807,723317,444551,8430921,2088510,24.8,3115326,480079,544917,644123,213939,58500,74719,342115,218313,699668,7532920,135549
"Atlantic| NJ",455,1125,16,595,13003,1869,534,175503,1712,6712,26324,9620,253038,63882,25.2,93038,14294,15591,18035,8064,2167,55207,8798,4234,25906,220881,4810
"Bergen| NJ",383,1125,3,694,15454,2421,1411,581381,433,33509,85215,53993,885329,202982,22.9,301434,41896,51545,66447,16418,3855,88999,40111,28389,43417,830784,7992
"Burlington| NJ",322,854,3,459,9634,1874,845,237452,1618,11103,41823,24692,424547,106610,25.1,151156,22436,26135,31542,6016,1896,70028,20264,12593,19280,389845,3605
"Camden| NJ",1169,2972,33,1634,17391,3349,2366,254572,386,11597,43535,18664,507648,135685,26.7,182974,28756,32688,37828,15391,4212,61896,19876,10757,52121,447206,10606
"Cape May| NJ",89,380,2,239,4938,943,167,54043,263,1744,13997,5561,102307,22803,22.3,27251,4450,4679,5794,3152,818,55707,3821,1888,8549,91091,1747
"Cumberland| NJ",353,1050,3,642,5533,1481,394,71076,2261,3484,11689,3631,146362,37145,25.4,59641,8752,10474,11615,5243,1934,50180,4088,1906,20367,114983,4004
"Essex| NJ",4094,8324,93,3898,34939,6824,10209,455846,39,44450,49749,46539,792302,206595,26.1,298002,53561,56885,62538,36560,8561,72206,23878,15244,120006,651550,24960
"Gloucester| NJ",164,563,4,342,7581,1293,551,109742,1885,4339,23685,5505,256340,67378,26.3,100821,15512,14415,18161,5037,1659,63910,12858,6763,15395,234448,2873
"Hudson| NJ",1741,4048,27,2177,21178,4418,4735,295936,0,34637,37504,39548,609422,137523,22.6,291873,48029,61161,57912,29406,8052,58677,15952,8420,93149,506852,19254
"Hunterdon| NJ",8,69,0,58,1273,201,54,69402,1784,1776,11914,6964,122553,31446,25.7,37438,4972,5507,8339,1134,358,98450,6137,4426,3027,114887,530
"Mercer| NJ",830,1812,17,866,12257,2643,1909,242927,490,8223,30535,19767,351561,84396,24,138704,24599,23347,25923,9359,2070,77619,13496,9449,28570,301803,5154
"Middlesex| NJ",591,1831,12,1134,18026,3231,1921,482892,474,32418,67393,42155,752705,178031,23.7,311978,50963,55333,61772,13102,3644,74579,35365,22875,48205,683256,8047
"Monmouth| NJ",390,1215,6,756,12528,2230,610,317945,1947,17495,59009,32450,617127,160533,26,200723,29297,32245,43063,12292,3375,85591,26852,18865,38242,567456,7311
"Morris| NJ",151,559,4,369,7342,1237,515,359433,692,24041,48780,44470,471338,116847,24.8,158810,20571,26928,36761,5280,1347,99849,22311,17073,17872,444259,3033
"Ocean| NJ",225,919,12,625,11619,2209,520,183975,338,7058,41590,17803,513686,119570,23.3,171027,23528,25579,31519,11997,3652,61602,21731,11242,34945,467767,6631
"Passaic| NJ",1108,2463,25,1280,13641,2746,2802,224421,132,9980,37851,16927,490803,127464,26,187595,32540,34818,38678,13508,4496,64745,17270,11002,59072,422128,11308
"Salem| NJ",40,175,2,118,1462,308,84,28313,1377,3368,4301,1644,64213,16406,25.5,21209,3399,3583,4054,1867,535,55632,2880,1325,5980,57198,1252
"Somerset| NJ",142,302,3,123,4913,895,366,217373,690,20988,29322,24761,298915,76217,25.5,106339,12547,17672,24695,3145,1046,100796,13154,10212,11061,282671,1848
"Sussex| NJ",14,120,1,100,1770,422,84,55199,941,2326,9322,5904,144618,40269,27.8,46947,5952,7063,10438,1967,550,75797,7913,4936,5693,136948,1073
"Union| NJ",1259,2299,21,930,17612,2998,3998,293234,134,21682,40375,21649,523149,129941,24.8,193576,29764,33956,41233,12758,3686,76327,20277,13579,43319,471461,8512
"Warren| NJ",25,92,2,60,1543,332,76,44714,998,1877,9404,2304,102958,26787,26,34790,4261,5313,7776,2243,587,68935,5083,3135,5492,95446,999
NEW MEXICO,2380,12445,119,9126,78964,19051,6756,972954,21760,43350,172516,62905,1820813,507951,27.9,719307,121291,115387,118704,84527,32250,43895,44592,19878,328933,1454974,68178
"Bernalillo| NM",1721,5986,50,3922,38976,8379,4939,394104,624,19553,68693,30861,557158,140954,25.3,249109,40828,39808,39615,21249,7496,48672,17156,8432,74987,472435,14484
"Catron| NM",1,5,0,4,15,9,1,1456,274,69,160,0,3566,747,20.9,644,89,110,127,333,97,28208,52,28,860,2653,183
"Chaves| NM",61,555,13,413,3403,1031,138,28017,1561,926,5608,1642,61297,17823,29.1,21919,3729,3378,3489,3282,1415,39526,1105,436,12778,47309,2861
"Cibola| NM",19,189,0,164,667,269,42,8656,194,347,1540,270,25644,7831,30.5,9693,1692,1510,1594,1360,566,34978,373,96,6054,18360,1365
"Colfax| NM",2,66,0,58,226,80,3,8465,499,263,1654,608,14206,3562,25.1,3753,576,687,704,653,258,37677,249,104,2039,11720,479
"Curry| NM",24,485,4,428,2173,654,79,22183,1036,1388,4356,1103,44901,13499,30.1,18392,3733,3191,3056,2293,941,37486,729,232,8327,35531,1856
"De Baca| NM",31,141,0,109,352,88,8,1039,313,0,160,29,2214,534,24.1,473,72,96,97,167,38,33364,38,14,383,1779,84
"Dona Ana| NM",95,534,7,365,6822,1283,202,75557,2588,2891,12330,3742,174973,51915,29.7,78407,15875,11737,10874,8686,3900,37955,3524,1329,43054,126505,8676
"Eddy| NM",23,221,6,173,2644,692,102,25530,817,2017,4593,1252,51419,14813,28.8,17783,2759,2700,2943,2536,987,40320,1087,432,8769,42139,1922
"Grant| NM",4,35,0,25,154,97,8,14720,390,451,3014,695,30892,8085,26.2,7981,1787,1567,1645,1725,616,34664,464,183,5676,24689,1287
"Guadalupe| NM",0,0,0,0,0,0,0,2120,309,138,510,0,4684,1141,24.4,1599,298,296,256,377,147,30273,46,5,902,3265,212
"Harding| NM",2,2,0,0,4,2,0,617,242,0,83,0,803,162,20.2,133,17,29,31,64,11,33390,9,4,132,678,29
"Hidalgo| NM",0,5,0,5,1,0,1,2388,311,75,521,76,5754,1812,31.5,1453,302,291,346,447,170,33723,93,37,1591,4247,369
"Lea| NM",14,319,6,278,1702,410,49,28469,855,1423,4642,1408,55155,16550,30,23815,3710,3399,3419,3017,1072,39265,924,483,11317,42365,2554
"Lincoln| NM",5,172,1,159,469,180,25,10536,476,332,2390,1175,19535,4434,22.7,5036,715,860,869,806,367,40048,506,283,2855,16314,611
"Los Alamos| NM",0,14,0,11,182,45,7,19832,0,0,1332,817,18275,4703,25.7,4798,463,734,1130,262,39,77309,1130,960,534,17721,101
"Luna| NM",7,140,2,122,1009,263,59,8885,493,313,1595,349,24989,7480,29.9,7426,1262,1234,1361,1997,817,28366,270,33,8129,16612,1797
"McKinley| NM",89,520,1,393,3251,397,142,27417,251,879,6131,907,74586,28211,37.8,25558,4848,4779,4998,4720,1935,36722,875,273,26664,47283,5303
"Mora| NM",1,10,0,9,8,5,1,1767,515,102,112,0,5202,1387,26.7,1337,219,224,267,433,143,31739,68,29,1305,3841,293
"Otero| NM",20,246,3,184,1392,301,36,27278,555,1166,4286,1553,62231,18297,29.4,22014,4091,3975,4067,2975,1259,36093,1112,379,11737,49156,2644
"Quay| NM",4,90,1,85,242,84,8,5006,846,289,1022,196,10081,2511,24.9,2466,442,460,516,829,300,35152,205,36,2073,7868,448
"Rio Arriba| NM",0,45,0,45,131,90,9,15537,1059,528,2484,576,41245,11764,28.5,13200,2479,2736,2687,2399,874,38690,733,323,8303,32574,1793
"Roosevelt| NM",5,49,0,32,660,229,30,7800,1263,467,1374,352,17985,5004,27.8,7999,1902,1197,1053,1280,396,36496,266,90,3928,13339,786
"Sandoval| NM",27,298,4,258,1717,353,127,32379,411,2306,5368,2172,91249,26860,29.4,43258,4463,5293,6107,2355,905,53140,2980,1296,10847,78575,2130
"San Juan| NM",55,696,5,545,3287,682,188,54749,963,3374,10756,2216,114035,37086,32.5,45795,7427,6967,7073,5034,2235,43060,2831,909,24196,88214,5251
"San Miguel| NM",26,212,7,170,931,289,65,12281,849,287,1968,534,30071,8242,27.4,9619,2080,1723,1772,2116,527,34070,431,210,7110,22015,1506
"Santa Fe| NM",106,672,6,493,5628,2361,299,81875,462,1485,15498,6898,129840,31180,24,45524,7364,8085,8916,4787,1619,51906,4386,2238,15241,111758,3115
"Sierra| NM",1,23,1,17,99,24,5,4603,328,124,879,341,13244,2658,20.1,2512,466,434,569,1222,318,32418,165,61,2706,10251,499
"Socorro| NM",2,242,0,238,538,157,14,7237,589,142,946,302,18054,5118,28.3,6223,1505,1111,1050,1500,436,35439,405,144,5539,11951,1098
"Taos| NM",7,183,1,170,597,166,29,15918,494,363,3310,1131,30062,7350,24.4,9579,1380,1637,1901,2356,780,34432,479,207,6232,23528,1254
"Torrance| NM",0,7,0,7,72,31,7,5146,621,313,966,0,16939,5133,30.3,4937,849,939,1177,835,281,37517,255,139,3106,13212,673
"Union| NM",0,10,0,10,68,24,2,2586,727,107,402,178,4158,1137,27.3,1560,150,207,214,208,131,34193,91,12,753,3401,167
"Valencia| NM",28,273,1,234,1544,376,131,18801,845,1020,3833,1234,66366,19968,30.1,25312,3719,3993,4781,2224,1174,41466,1555,441,10806,53686,2348
NEW YORK,39841,99934,911,56092,427466,77283,51649,10455409,60224,516088,1476240,1081125,18998044,4687127,24.7,7252871,1244309,1304725,1452599,809507,215349,64102,594059,342433,2692202,15757697,535935
"Albany| NY",486,1354,16,773,12639,2475,634,275485,567,13465,37194,23030,294960,66460,22.5,116934,22609,18723,20698,11229,2563,56002,10578,5805,29745,250351,5104
"Allegany| NY",1,140,3,127,732,234,16,20635,1038,560,3397,803,49916,12155,24.4,17817,4737,2370,2670,2190,864,39113,1038,341,7066,38495,1287
"Bronx| NY",0,0,0,0,0,0,0,288070,0,16697,37720,19623,1333854,397189,29.8,551953,100352,101403,107055,109177,25573,44116,23956,11090,395263,892971,88848
"Broome| NY",102,414,1,268,5573,784,133,122190,783,5483,20770,7009,200319,45929,22.9,71260,14516,10616,12124,8935,2303,46447,5502,2701,24559,166791,4471
"Cattaraugus| NY",13,187,1,157,1640,346,41,42063,1530,2042,7918,1703,84017,21933,26.1,25728,5056,4425,5028,3203,1196,40862,1792,687,11095,69736,2180
"Cayuga| NY",28,165,0,128,1601,308,38,35374,1670,1845,5981,1444,81925,20506,25,26724,4503,4748,5816,2773,934,45989,2285,877,8544,68696,1633
"Chautauqua| NY",37,287,3,210,3513,756,117,73367,2499,2762,13046,3006,139659,34142,24.4,44747,9387,7409,8319,5882,1943,41681,3108,1358,18530,115341,3518
"Chemung| NY",35,259,1,198,2465,405,38,51357,538,1933,10017,2401,91079,22176,24.3,29363,5469,5149,6047,3789,1168,45191,2482,975,11063,74332,2142
"Chenango| NY",6,103,1,89,1057,221,24,23671,1279,816,3647,1607,51381,13421,26.1,15184,2357,2637,3219,1995,872,41593,1168,432,7195,42897,1450
"Clinton| NY",4,239,1,223,1176,293,20,42356,1042,2646,8039,1526,79897,18297,22.9,31890,6949,4974,5767,3533,919,44948,2327,893,10127,62535,1816
"Columbia| NY",21,145,1,119,979,201,40,31364,1310,1681,4717,2013,63055,15134,24,18393,2622,3031,3948,1868,582,53082,1970,878,5471,55152,1063
"Cortland| NY",14,105,0,80,1528,235,41,24883,797,557,4796,1150,48571,11445,23.6,19472,4935,2640,3113,2188,635,42088,1110,441,7015,38325,1093
"Delaware| NY",2,104,0,101,605,165,14,26453,1229,632,4216,1733,47967,11040,23,14359,2372,2075,2655,2048,777,40155,1007,495,5915,40088,1194
"Dutchess| NY",152,540,6,345,5365,803,231,141886,923,5453,22680,9713,281001,70355,25,103943,17404,15031,20032,6397,1742,64805,12368,6825,19858,243710,3460
"Erie| NY",1752,4421,40,2406,29094,5981,3385,552994,1933,24325,96945,43791,949494,229912,24.2,317325,57441,55035,64133,41325,10156,51587,32397,15221,112358,810224,22540
"Essex| NY",3,93,0,85,556,172,16,20644,308,499,3892,1108,38822,8825,22.7,12400,1871,2314,2767,1545,546,42456,999,286,4173,31825,776
"Franklin| NY",4,192,1,177,760,192,35,22899,778,430,3337,883,51049,11603,22.7,19306,3351,3566,4230,2175,659,40149,864,386,6477,38011,1200
"Fulton| NY",4,133,1,119,1131,216,48,26044,299,1120,4736,1461,55006,13641,24.8,17967,2667,3097,3684,2150,626,41580,1333,491,6686,46596,1341
"Genesee| NY",15,76,2,52,1308,205,41,30411,1299,861,5246,1258,60329,15678,26,19719,2932,3316,4228,1422,552,47296,1878,665,4495,54442,896
"Greene| NY",5,153,2,139,721,227,25,18205,357,724,3288,973,48143,11052,23,15824,3087,2492,3002,1954,532,46583,1203,596,5432,39140,1035
"Hamilton| NY",0,7,0,7,116,36,4,2614,0,0,505,191,5383,1059,19.7,1126,176,253,273,243,59,38404,123,70,557,4786,94
"Herkimer| NY",10,161,0,116,1182,281,17,26266,978,806,4926,1229,64383,15641,24.3,20368,3407,3419,3876,2929,996,40531,1633,466,7921,55285,1539
"Jefferson| NY",30,157,0,91,1977,486,64,61052,1604,2193,10309,2649,111494,29445,26.4,46699,9811,8663,8611,4202,1732,41364,2434,890,13751,89693,2829
"Kings| NY",32616,75946,673,41026,215863,37186,35911,616087,0,42462,80067,46404,2465812,661330,26.8,1032500,183217,197427,192287,169849,47382,51618,52237,28350,610476,1824463,129694
"Lewis| NY",0,14,0,14,248,100,10,10998,992,307,1529,472,26966,7479,27.7,8448,1366,1468,1663,1137,410,40908,574,175,3507,23109,742
"Livingston| NY",4,86,1,78,1464,231,24,27845,1217,663,5521,1496,64361,15015,23.3,24073,5832,3460,4230,1481,544,48572,2120,806,6018,51824,902
"Madison| NY",3,87,1,73,1206,251,24,30653,1188,635,6245,1455,69420,17256,24.9,26051,4812,3425,4545,2139,730,50808,2082,921,6313,58238,1110
"Monroe| NY",1160,2069,46,699,29787,4497,3187,483602,1037,18246,77549,30785,739047,189030,25.6,267576,47587,45392,52088,26223,6478,57943,28325,15147,79311,631985,15236
"Montgomery| NY",5,100,0,92,741,147,25,23438,966,780,4187,1225,49653,12136,24.4,15961,2438,2683,3103,2198,727,42785,1135,491,5839,42661,1173
"Nassau| NY",337,844,6,474,4340,650,917,763981,93,34146,131728,95621,1336290,328799,24.6,432954,68198,70748,91820,20271,6066,93100,61188,44788,68631,1245739,12207
"New York| NY",0,0,0,0,0,0,0,2777386,0,99481,257250,489584,1540373,258535,16.8,756094,120674,167563,163589,106521,18617,92630,25176,18613,298231,1193192,53792
"Niagara| NY",181,654,2,432,5700,1244,475,95007,1436,5207,18262,3934,219665,54088,24.6,70932,12347,11856,14366,8669,2391,48366,7603,3248,22834,192789,4822
"Oneida| NY",201,571,10,303,5828,1318,274,134625,1781,4269,22679,9738,235045,56044,23.8,79315,13729,13388,16109,9993,2966,45823,6453,2631,28764,191775,5797
"Onondaga| NY",541,2001,21,1354,14125,2976,1058,303934,1199,17777,49928,23772,457907,117729,25.7,165560,29695,26902,31586,18828,4533,53876,16014,8009,54208,391155,9948
"Ontario| NY",26,106,2,66,1869,289,72,61944,1398,1702,13704,3269,100289,25428,25.4,34123,5519,5118,6525,2438,787,53793,3840,1678,7106,90125,1298
"Orange| NY",274,988,4,660,7527,1253,326,159880,1706,8123,29663,10911,343155,99559,29,130140,19938,18928,24491,7981,2797,63175,14424,8069,34672,294308,6432
"Orleans| NY",6,54,1,46,611,97,12,15949,1234,439,2773,719,44147,11528,26.1,14380,2391,2661,3327,1147,447,43878,1071,350,4378,36275,840
"Oswego| NY",12,87,2,67,1904,449,103,44434,1077,0,9057,1708,122490,32705,26.7,43769,9105,6730,8338,4735,1506,45352,3482,1462,16470,101258,3047
"Otsego| NY",12,134,0,113,898,247,17,29874,1402,1156,5975,1953,61669,13924,22.6,22544,5728,2897,3402,2576,802,41763,1366,557,8546,48677,1331
"Putnam| NY",7,47,1,34,999,198,57,33251,101,936,4494,3285,96079,25407,26.4,31434,4197,4781,7133,1139,332,83620,4807,3863,4110,89942,687
"Queens| NY",0,0,0,0,0,0,0,656738,0,94728,89190,47538,2229895,508552,22.8,906115,158625,184885,190295,86268,26406,56330,69020,37514,321102,1882204,64468
"Rensselaer| NY",106,478,2,334,4396,1036,224,66395,773,2586,11118,4004,152627,36919,24.2,58258,10157,9222,10487,5041,1242,52010,5569,2724,14011,133461,2632
"Richmond| NY",0,0,0,0,0,0,0,120606,0,9289,22531,10733,445414,113509,25.5,169814,26963,29381,34136,13491,3788,69336,19763,12593,43866,392762,9032
"Rockland| NY",166,622,6,428,5314,779,328,137327,50,7350,21245,11903,287455,80255,27.9,100956,15623,15584,19399,5382,1718,84456,12020,9788,26772,254664,4505
"St. Lawrence| NY",2,227,3,210,2398,530,66,50350,2231,1363,9229,2013,111869,26139,23.4,42571,9993,6446,7235,5162,1794,40519,2305,820,16976,83768,3332
"Saratoga| NY",27,263,2,211,2762,562,103,92931,823,2378,18499,7996,201570,50374,25,73989,10636,12076,15695,3929,1204,59384,9157,4230,11238,185149,2054
"Schenectady| NY",238,556,3,269,4684,1040,262,77293,235,2161,13628,4576,146481,35585,24.3,52704,8003,7962,9733,5230,1542,52780,5600,2859,15560,126748,2975
"Schoharie| NY",1,26,0,23,529,140,7,12492,794,274,2746,742,31589,7552,23.9,10986,1794,1542,1938,1126,345,44716,814,334,3392,26397,653
"Schuyler| NY",0,20,1,18,400,82,11,7939,464,202,1438,442,19281,4869,25.3,5496,953,946,1208,594,272,42130,462,157,2193,16336,457
"Seneca| NY",0,19,0,18,342,73,7,14592,703,423,2892,667,33343,8254,24.8,11919,1807,2041,2270,963,402,43738,1056,388,3639,28048,686
"Steuben| NY",14,129,0,105,1863,383,43,52338,2182,1389,7853,2321,98776,25655,26,30995,4837,5293,6196,3744,1261,45809,2567,1099,12817,84041,2607
"Suffolk| NY",49,466,3,402,3945,586,122,737379,2674,32652,112696,60201,1423512,370383,26,509889,75665,83160,108535,21180,6936,78901,67264,43083,83171,1310375,14327
"Sullivan| NY",51,304,2,233,1917,601,51,33078,490,1221,5110,3200,74236,18502,24.9,24878,3574,3641,5006,2975,928,48772,1976,958,11559,59305,2143
"Tioga| NY",4,34,0,23,471,120,35,18924,845,313,2612,579,51723,13948,27,15306,2367,2494,3216,1296,676,48180,1648,713,4295,46854,858
"Tompkins| NY",32,112,4,64,2371,450,26,62632,907,1516,8213,2346,96662,18183,18.8,50690,16250,6851,6064,4534,659,47607,2255,1343,14905,69636,1319
"Ulster| NY",49,372,1,299,3475,681,186,83057,1082,3196,15017,4678,177831,41728,23.5,62327,10735,9831,12233,5838,1791,52038,6010,3066,19338,150029,3153
"Warren| NY",8,110,0,87,1662,280,49,42464,113,1399,8864,3413,63364,15168,23.9,20200,3124,3314,4261,1869,746,47421,1795,879,6025,55864,1234
"Washington| NY",2,203,0,192,851,241,25,22078,1407,439,3004,714,60984,14979,24.6,21438,3446,3516,4443,1864,679,45604,1568,658,5404,51931,1081
"Wayne| NY",13,121,2,94,2022,382,67,39593,1889,625,6193,1342,93751,25655,27.4,29374,4198,4969,6816,2434,856,50246,3677,1394,7929,84039,1497
"Westchester| NY",961,2516,29,1432,17974,2709,2477,526998,227,24725,71846,53782,925505,230894,24.9,317984,46962,54734,68733,24492,5898,100776,32559,25246,78967,823210,15173
"Wyoming| NY",7,113,3,94,999,386,33,17320,1685,665,2695,796,43364,10406,24,15003,2446,2907,3450,906,394,44296,978,376,3263,35656,622
"Yates| NY",2,20,0,15,263,67,13,9714,1062,378,1688,504,24740,6588,26.6,7624,1367,1117,1353,712,368,42018,544,184,3070,20283,560
NORTH CAROLINA,12304,38909,547,23948,343174,94368,24550,4924918,85018,212200,804198,318282,8079383,1967275,24.3,3512362,577508,601522,611893,328770,99830,50814,240205,113161,958667,6846661,196423
"Alamance| NC",117,458,3,300,5038,1216,264,81828,1077,2209,13664,4137,131521,31259,23.8,53800,8955,9022,9681,5231,1324,48428,4095,1649,14183,113185,2720
"Alexander| NC",10,61,2,45,850,312,59,15606,742,350,1997,664,33674,8227,24.4,12395,1913,2418,2592,1183,339,46751,917,294,2821,30461,583
"Alleghany| NC",1,11,0,10,96,38,9,6635,776,210,857,296,10687,2062,19.3,3210,544,652,654,782,199,42058,238,66,1804,8713,357
"Anson| NC",16,91,4,68,965,432,32,10844,722,426,1216,315,25310,6369,25.2,9655,1555,1659,1834,1633,385,40748,427,121,4235,19602,1041
"Ashe| NC",1,21,0,15,342,156,29,13465,1544,387,1862,678,24449,4820,19.7,8151,1269,1420,1530,1587,574,38420,397,179,3246,20881,748
"Avery| NC",0,7,1,6,118,53,8,12004,709,328,1908,830,17328,3355,19.4,6485,1247,1266,1280,986,370,37587,198,127,2345,13020,493
"Beaufort| NC",42,204,3,141,1355,497,56,24001,728,965,4034,965,44997,10502,23.3,14043,2436,2573,2680,3033,938,41047,1247,468,8642,35755,1978
"Bertie| NC",14,68,3,50,462,199,24,8959,688,249,696,216,19715,5132,26,6786,1007,1084,1105,1641,469,38361,281,125,4597,15002,1053
"Bladen| NC",34,279,1,241,1200,415,62,17357,1093,435,1860,418,32240,7922,24.6,11109,1969,2074,1991,2520,749,39215,594,194,6622,24938,1478
"Brunswick| NC",47,214,7,136,2755,1254,213,33001,360,2168,6242,4017,73756,15583,21.1,30259,3471,4075,4419,3141,1213,43808,2003,843,9095,63198,2114
"Buncombe| NC",264,809,7,497,7676,1884,614,138606,1543,5418,26104,7760,206991,45153,21.8,84114,12698,13740,14343,8771,2611,46143,5389,2680,22920,177515,4338
